province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,German- Major/minor,11440,3315,70%,4 years,English and German,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,History- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Law and society- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Linguistics- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Medieval studies- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Philosophy- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Police studies- Major,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Political science- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Religious studies- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Russian- Major/minor,11440,3315,70%,4 years,English and Russian,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Sociology- Major/minor,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Spanish- Major/minor,11440,3315,70%,4 years,English and Spanish,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Aboriginal and Indigenous Studies,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Ancient Languages,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Criminology,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Film Studies,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Newfoundland and Labrador Studies,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Public Policy,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Certificate: Food Studies,11440,3315,70%,7 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Diploma in Ancient Worlds,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Diploma in Geographic Information Sciences,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Diploma in Humanities,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Diploma in Police Studies,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Diploma in Performance and Communications Media,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Dipolma in Creative Writing,11440,3315,70%,9 courses,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Bachelor of Music,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,"Students must submit a School of Music application form as well as a statement of musical experience, career objectives, and audition. Please see university website for specific tuition cost and admission information dependent on your country.",52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Bachelor of Nursing,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Applied mathematics- Major,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
Newfoundland and Labrador,Memorial University of Newfoundland- St. John's Campus,Behavioral neuroscience- Major,11440,3315,70%,4 years,English,"Minimum score of 79 with at least 20 in each of Reading and Writing, and no less than 17 in Listening and Speaking. ",,Please see university website for specific tuition cost and admission information dependent on your country. ,52° 43' 57.54" W,47° 34' 19.31" N,www.mun.ca
