province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
British Columbia,University of British Columbia (Okanagan),Cultural Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Economics,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),English,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),French ,34847,5190,67,4 years,"English, French","550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),French and Spanish,34847,5190,67,4 years,"English, French, Spanish","550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Gender and Women's Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),General Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Georgraphy,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),History,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Indigenous Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),International Relations,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Latin American Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Medieval and Renaissance Studies,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Philosophy,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Political Science,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Sociology,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Mathematics,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),"Philosophy, Politics and Economics",34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Psychology,34847,5190,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Spanish ,34847,5190,67,4 years,"English, Spanish","550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
British Columbia,University of British Columbia (Okanagan),Civil Engineering,41895,6647,67,4 years,English,"550 Paper-based test, 90 Internet-based test",,Please see university website for additional tuition and admission information based on your country and province.,123° 15' 11" W,49° 15' 40" N,www.ubc.ca
