province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
Alberta,Athabasca University,Political Economy ,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Political Science,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Psychology Concentration,45720,26680,70, 3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Psycology,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Public Administration,45720,26680,70,1 year,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Sociology Concentration,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Sociology,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Women's and Gender Studies Concentration,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Women's and Gender Studies,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Commmerce,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Accounting,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,e-commerce,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Finance,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Applied Studies,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Arts and Science,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,General Studies,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Health Administration,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Human Resources and Labour Relations,45720,26680,70,3 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Management ,45720,26680,70,3-4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Human Resource Management,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Marketing,45720,26680,70,4 years ,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Professional Arts,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Communication Studies,45720,26680,70,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Criminal Justice,45720,26680,70,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,"Governance, Law and Management",45720,26680,70,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Human Services ,45720,26680,70,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Science,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Applied Mathematics,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Architecture,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Computing and Information Systems,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
Alberta,Athabasca University,Human Science,45720,26680,70,4 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,See university website for more information. Online options available. ,113° 18' 12.19" W,54° 43' 20.63" N,www.athabascau.ca
